Linux 6.8.0-94-generic (edge-7bf6f060000000000000ac1f6b24deb2) 	05/26/26 	_x86_64_	(48 CPU)

01:55:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:04:32     all    0.44    0.00    2.58    0.04    0.00    1.70    0.00    0.80    0.00   94.38
02:04:33     all    0.38    0.00    2.12    0.08    0.00    1.43    0.00    1.11    0.00   94.88
02:04:34     all    1.11    0.00    2.47    0.06    0.00    1.71    0.00    1.36    0.00   93.27
02:04:35     all    0.51    0.00    2.36    0.04    0.00    1.52    0.00    1.09    0.00   94.49
02:04:36     all    0.76    0.00    2.65    0.04    0.00    1.32    0.00    0.88    0.00   94.35
02:04:37     all    0.52    0.00    2.54    0.06    0.00    1.64    0.00    0.92    0.00   94.27
02:04:38     all    0.34    0.00    2.50    0.00    0.00    1.89    0.00    0.97    0.00   94.29
02:04:39     all    0.59    0.00    2.35    0.06    0.00    1.47    0.00    0.76    0.00   94.78
02:04:40     all    0.78    0.00    2.56    0.02    0.00    1.93    0.00    1.11    0.00   93.60
02:04:41     all    0.95    0.00    2.93    0.11    0.00    1.86    0.00    1.81    0.00   92.32
02:04:42     all    0.48    0.00    2.32    0.02    0.00    1.36    0.00    0.77    0.00   95.02
02:04:43     all    0.65    0.00    2.67    0.17    0.00    1.64    0.00    1.24    0.00   93.61
02:04:44     all    0.53    0.00    2.48    0.06    0.00    1.70    0.00    0.86    0.00   94.37
02:04:45     all    2.96    0.00    2.99    0.17    0.00    1.32    0.00    1.18    0.00   91.38
02:04:46     all    1.07    0.00    2.65    0.02    0.00    1.36    0.00    1.13    0.00   93.74
02:04:47     all    0.59    0.00    2.56    0.06    0.00    1.64    0.00    1.13    0.00   94.00
02:04:48     all    0.88    0.00    2.52    0.04    0.00    2.00    0.00    0.97    0.00   93.59
02:04:49     all    0.29    0.00    2.43    0.04    0.00    1.99    0.00    0.92    0.00   94.28
02:04:50     all    0.63    0.00    2.52    0.00    0.00    1.85    0.00    1.43    0.00   93.55
02:04:51     all    1.76    0.00    3.04    0.06    0.00    1.32    0.00    1.30    0.00   92.50
02:04:52     all    0.50    0.00    2.28    0.02    0.00    1.30    0.00    0.86    0.00   94.99
02:04:53     all    0.67    0.00    2.69    0.17    0.00    1.55    0.00    1.01    0.00   93.89
02:04:54     all    1.37    0.00    2.86    0.06    0.00    1.75    0.00    1.75    0.00   92.19
02:04:55     all    0.61    0.00    2.37    0.08    0.00    1.53    0.00    1.07    0.00   94.28
02:04:56     all    0.93    0.00    2.84    0.04    0.00    1.77    0.00    2.48    0.00   91.90
02:04:57     all    0.42    0.00    2.51    0.13    0.00    1.32    0.00    1.15    0.00   94.44
02:04:58     all    0.71    0.00    2.50    0.04    0.00    1.32    0.00    1.05    0.00   94.37
02:04:59     all    0.86    0.00    2.67    0.10    0.00    1.28    0.00    0.78    0.00   94.29
02:05:00     all    0.57    0.00    2.38    0.02    0.00    1.51    0.00    0.84    0.00   94.68
02:05:01     all    0.73    0.00    2.52    0.04    0.00    1.59    0.00    1.15    0.00   93.94
02:05:02     all    0.61    0.00    2.49    0.02    0.00    1.49    0.00    0.75    0.00   94.53
02:05:03     all    0.57    0.00    2.52    0.13    0.00    1.66    0.00    1.05    0.00   94.09
02:05:04     all    0.99    0.00    2.52    0.02    0.00    1.72    0.00    1.15    0.00   93.60
02:05:05     all    0.42    0.00    2.49    0.06    0.00    1.93    0.00    0.59    0.00   94.52
02:05:06     all    0.44    0.00    2.79    0.13    0.00    1.83    0.00    1.47    0.00   93.35
02:05:07     all    1.54    0.00    2.88    0.04    0.00    1.62    0.00    0.88    0.00   93.01
02:05:08     all    0.59    0.00    1.72    0.02    0.00    1.11    0.00    0.84    0.00   95.73
02:05:09     all    0.40    0.00    0.59    0.06    0.00    0.04    0.00    0.82    0.00   98.07
02:05:10     all    0.52    0.00    0.42    0.00    0.00    0.00    0.00    0.82    0.00   98.24
02:05:11     all    0.97    0.00    0.90    0.06    0.00    0.00    0.00    1.41    0.00   96.66
02:05:12     all    0.65    0.00    0.65    0.00    0.00    0.00    0.00    1.11    0.00   97.56
02:05:13     all    0.61    0.00    0.63    0.04    0.00    0.02    0.00    1.41    0.00   97.27
02:05:14     all    1.03    0.00    0.63    0.04    0.00    0.02    0.00    1.26    0.00   96.97
02:05:15     all    1.03    0.00    0.55    0.06    0.00    0.00    0.00    1.13    0.00   97.21
02:05:16     all    0.31    0.00    0.67    0.08    0.00    0.02    0.00    1.15    0.00   97.73
02:05:17     all    1.20    0.00    0.97    0.21    0.00    0.02    0.00    2.77    0.00   94.81
02:05:18     all    1.22    0.00    0.78    0.17    0.00    0.00    0.00    1.85    0.00   95.99
02:05:19     all    0.50    0.00    0.69    0.13    0.00    0.02    0.00    1.32    0.00   97.30
02:05:20     all    1.03    0.00    0.59    0.11    0.00    0.02    0.00    0.82    0.00   97.41
02:05:21     all    1.22    0.00    0.95    0.04    0.00    0.02    0.00    1.50    0.00   96.27
02:05:22     all    1.34    0.00    1.15    0.04    0.00    0.00    0.00    1.89    0.00   95.57
02:05:23     all    0.50    0.00    0.61    0.08    0.00    0.02    0.00    1.34    0.00   97.40
02:05:24     all    1.66    0.00    0.99    0.11    0.00    0.00    0.00    1.12    0.00   96.13
02:05:25     all    1.62    0.00    0.44    0.08    0.00    0.04    0.00    0.86    0.00   96.95
02:05:26     all    0.86    0.00    0.67    0.00    0.00    0.02    0.00    1.34    0.00   97.09
02:05:27     all    0.65    0.00    0.76    0.06    0.00    0.00    0.00    1.22    0.00   97.29
02:05:28     all    0.48    0.00    0.52    0.04    0.00    0.00    0.00    1.03    0.00   97.93
02:05:29     all    0.42    0.00    0.55    0.10    0.00    0.02    0.00    1.24    0.00   97.63
02:05:30     all    0.36    0.00    0.38    0.02    0.00    0.00    0.00    0.82    0.00   98.40
02:05:31     all    0.80    0.00    0.84    0.02    0.00    0.02    0.00    1.41    0.00   96.91
02:05:32     all    1.66    0.00    0.69    0.06    0.00    0.02    0.00    0.80    0.00   96.77
02:05:33     all    0.93    0.00    0.72    0.08    0.00    0.00    0.00    1.37    0.00   96.89
02:05:34     all    0.50    0.00    0.59    0.02    0.00    0.00    0.00    1.13    0.00   97.74
02:05:35     all    0.38    0.00    0.65    0.15    0.00    0.04    0.00    2.21    0.00   96.50
02:05:36     all    0.46    0.00    0.44    0.02    0.00    0.00    0.00    1.05    0.00   98.01
02:05:37     all    0.67    0.00    0.75    0.08    0.00    0.00    0.00    0.94    0.00   97.51
02:05:38     all    1.39    0.00    1.09    0.08    0.00    0.25    0.00    0.99    0.00   96.19
02:05:39     all    0.29    0.00    2.58    0.02    0.00    2.25    0.00    0.88    0.00   93.93
02:05:40     all    0.59    0.00    2.45    0.02    0.00    2.43    0.00    0.65    0.00   93.85
02:05:41     all    0.50    0.00    2.69    0.04    0.00    1.93    0.00    1.30    0.00   93.48
02:05:42     all    0.59    0.00    2.62    0.02    0.00    1.91    0.00    0.88    0.00   93.96
02:05:43     all    0.65    0.00    2.63    0.04    0.00    1.28    0.00    1.09    0.00   94.28
02:05:44     all    0.53    0.00    2.38    0.00    0.00    1.41    0.00    0.72    0.00   94.94
02:05:45     all    0.73    0.00    2.66    0.04    0.00    1.57    0.00    0.88    0.00   94.11
02:05:46     all    0.61    0.00    2.53    0.04    0.00    1.54    0.00    1.87    0.00   93.41
02:05:47     all    1.49    0.00    2.64    0.08    0.00    1.70    0.00    1.22    0.00   92.87
02:05:48     all    0.63    0.00    2.67    0.06    0.00    1.45    0.00    0.84    0.00   94.35
02:05:49     all    0.53    0.00    2.61    0.04    0.00    1.64    0.00    0.92    0.00   94.26
02:05:50     all    0.54    0.00    2.41    0.02    0.00    1.87    0.00    0.90    0.00   94.22
02:05:51     all    0.97    0.00    2.79    0.08    0.00    1.53    0.00    1.53    0.00   93.09
02:05:52     all    1.49    0.00    3.07    0.00    0.00    1.64    0.00    0.86    0.00   92.92
02:05:53     all    0.78    0.00    2.79    0.13    0.00    1.30    0.00    1.24    0.00   93.74
02:05:54     all    0.69    0.00    2.52    0.04    0.00    1.13    0.00    0.80    0.00   94.82
02:05:55     all    3.23    0.00    2.79    0.04    0.00    1.18    0.00    1.05    0.00   91.69
02:05:56     all    0.42    0.00    2.71    0.00    0.00    1.05    0.00    2.06    0.00   93.74
02:05:57     all    0.46    0.00    2.65    0.06    0.00    1.09    0.00    1.01    0.00   94.71
02:05:58     all    0.80    0.00    2.71    0.06    0.00    1.11    0.00    1.03    0.00   94.29
02:05:59     all    1.16    0.00    2.88    0.04    0.00    1.16    0.00    1.83    0.00   92.91
02:06:00     all    0.59    0.00    2.63    0.00    0.00    0.95    0.00    0.76    0.00   95.09
02:06:01     all    0.63    0.00    2.65    0.06    0.00    0.97    0.00    1.16    0.00   94.53
02:06:02     all    0.94    0.00    2.65    0.00    0.00    1.22    0.00    0.67    0.00   94.52
02:06:03     all    0.73    0.00    2.75    0.08    0.00    1.26    0.00    1.18    0.00   93.98
02:06:04     all    0.48    0.00    2.67    0.13    0.00    1.11    0.00    0.97    0.00   94.62
02:06:05     all    0.97    0.00    2.82    0.17    0.00    0.99    0.00    0.71    0.00   94.35
02:06:06     all    0.86    0.00    2.70    0.10    0.00    1.07    0.00    1.01    0.00   94.26
02:06:07     all    1.72    0.00    2.79    0.08    0.00    1.20    0.00    1.20    0.00   93.01
02:06:08     all    0.90    0.00    2.69    0.02    0.00    1.14    0.00    1.05    0.00   94.19
02:06:09     all    0.40    0.00    2.58    0.02    0.00    1.40    0.00    0.82    0.00   94.74
02:06:10     all    0.75    0.00    2.47    0.02    0.00    1.59    0.00    0.80    0.00   94.34
02:06:11     all    0.46    0.00    2.64    0.06    0.00    1.43    0.00    1.15    0.00   94.21
02:06:12     all    0.69    0.00    2.90    0.02    0.00    1.49    0.00    1.77    0.00   93.10
02:06:13     all    0.71    0.00    2.67    0.04    0.00    1.28    0.00    1.36    0.00   93.91
02:06:14     all    0.71    0.00    2.50    0.06    0.00    1.11    0.00    1.05    0.00   94.54
02:06:15     all    0.75    0.00    2.62    0.10    0.00    1.17    0.00    0.84    0.00   94.49
02:06:16     all    0.80    0.00    2.52    0.00    0.00    1.18    0.00    0.95    0.00   94.56
02:06:17     all    0.46    0.00    2.48    0.04    0.00    1.12    0.00    1.14    0.00   94.76
02:06:18     all    0.67    0.00    2.63    0.02    0.00    1.14    0.00    0.74    0.00   94.79
02:06:19     all    0.34    0.00    2.50    0.10    0.00    1.03    0.00    0.88    0.00   95.11
02:06:20     all    0.55    0.00    2.43    0.04    0.00    1.07    0.00    0.73    0.00   95.17
02:06:21     all    0.44    0.00    2.91    0.08    0.00    1.28    0.00    1.32    0.00   93.95
02:06:22     all    1.91    0.00    2.94    0.02    0.00    1.41    0.00    0.88    0.00   92.83
02:06:23     all    0.84    0.00    2.73    0.08    0.00    1.35    0.00    1.22    0.00   93.76
02:06:24     all    0.65    0.00    2.50    0.02    0.00    1.22    0.00    0.86    0.00   94.74
02:06:25     all    0.46    0.00    2.64    0.08    0.00    1.40    0.00    0.82    0.00   94.54
02:06:26     all    0.48    0.00    2.39    0.02    0.00    1.45    0.00    0.86    0.00   94.75
02:06:27     all    0.42    0.00    2.56    0.08    0.00    1.18    0.00    0.97    0.00   94.77
02:06:28     all    0.40    0.00    2.48    0.08    0.00    1.28    0.00    1.83    0.00   93.89
02:06:29     all    1.05    0.00    2.88    0.04    0.00    1.47    0.00    1.49    0.00   93.05
02:06:30     all    1.30    0.00    2.54    0.06    0.00    1.14    0.00    0.90    0.00   94.05
02:06:31     all    0.86    0.00    2.35    0.02    0.00    1.15    0.00    1.05    0.00   94.56
02:06:32     all    0.73    0.00    2.14    0.08    0.00    1.20    0.00    0.78    0.00   95.07
02:06:33     all    0.36    0.00    2.24    0.06    0.00    0.92    0.00    1.05    0.00   95.37
02:06:34     all    0.84    0.00    2.29    0.06    0.00    0.97    0.00    1.30    0.00   94.51
02:06:35     all    0.65    0.00    2.65    0.02    0.00    1.78    0.00    0.94    0.00   93.93
02:06:36     all    0.55    0.00    2.57    0.06    0.00    1.62    0.00    1.03    0.00   94.15
02:06:37     all    0.65    0.00    2.64    0.15    0.00    1.64    0.00    0.90    0.00   94.00
02:06:38     all    0.69    0.00    2.01    0.17    0.00    1.15    0.00    0.86    0.00   95.09
02:06:39     all    1.66    0.00    0.93    0.11    0.00    0.00    0.00    0.84    0.00   96.47
02:06:40     all    0.84    0.00    0.46    0.13    0.00    0.00    0.00    1.01    0.00   97.55
02:06:41     all    0.46    0.00    0.75    0.06    0.00    0.00    0.00    1.45    0.00   97.23
02:06:42     all    0.65    0.00    0.59    0.02    0.00    0.02    0.00    1.34    0.00   97.34
02:06:43     all    0.42    0.00    0.78    0.04    0.00    0.00    0.00    2.42    0.00   96.32
02:06:44     all    1.93    0.00    0.67    0.04    0.00    0.02    0.00    1.20    0.00   96.14
02:06:45     all    0.59    0.00    0.69    0.08    0.00    0.02    0.00    1.26    0.00   97.33
02:06:46     all    0.77    0.00    0.61    0.02    0.00    0.02    0.00    1.23    0.00   97.34
02:06:47     all    0.46    0.00    0.65    0.02    0.00    0.04    0.00    1.45    0.00   97.35
02:06:48     all    0.55    0.00    0.57    0.06    0.00    0.00    0.00    1.38    0.00   97.42
02:06:49     all    0.59    0.00    0.71    0.10    0.00    0.06    0.00    1.03    0.00   97.48
02:06:50     all    0.40    0.00    0.52    0.06    0.00    0.02    0.00    1.43    0.00   97.54
02:06:51     all    0.88    0.00    0.46    0.02    0.00    0.02    0.00    1.39    0.00   97.19
02:06:52     all    1.47    0.00    1.21    0.02    0.00    0.00    0.00    1.34    0.00   95.96
02:06:53     all    1.03    0.00    0.63    0.11    0.00    0.00    0.00    1.35    0.00   96.86
02:06:54     all    1.26    0.00    0.65    0.06    0.00    0.00    0.00    1.34    0.00   96.68
02:06:55     all    0.53    0.00    0.59    0.06    0.00    0.02    0.00    2.10    0.00   96.66
02:06:56     all    0.31    0.00    0.78    0.02    0.00    0.02    0.00    2.81    0.00   96.01
02:06:57     all    0.59    0.00    0.36    0.10    0.00    0.00    0.00    1.01    0.00   97.92
02:06:58     all    0.44    0.00    0.71    0.06    0.00    0.00    0.00    1.23    0.00   97.55
02:06:59     all    0.71    0.00    0.67    0.06    0.00    0.02    0.00    0.92    0.00   97.61
02:07:00     all    2.29    0.00    0.97    0.02    0.00    0.00    0.00    1.37    0.00   95.35
02:07:01     all    0.54    0.00    0.48    0.04    0.00    0.02    0.00    0.86    0.00   98.03
02:07:02     all    0.71    0.00    0.90    0.02    0.00    0.00    0.00    1.53    0.00   96.83
02:07:03     all    0.65    0.00    0.67    0.04    0.00    0.04    0.00    1.18    0.00   97.41
02:07:04     all    0.95    0.00    1.14    0.06    0.00    0.04    0.00    1.30    0.00   96.47
02:07:05     all    1.13    0.00    0.61    0.08    0.00    0.00    0.00    0.92    0.00   97.26
02:07:06     all    0.32    0.00    0.42    0.00    0.00    0.00    0.00    1.09    0.00   98.15
02:07:07     all    1.51    0.00    0.98    0.08    0.00    0.02    0.00    1.11    0.00   96.25
02:07:08     all    0.90    0.00    0.78    0.04    0.00    0.02    0.00    1.26    0.00   97.00
02:07:09     all    0.61    0.00    2.57    0.13    0.00    1.81    0.00    1.81    0.00   93.03
02:07:10     all    1.01    0.00    2.74    0.04    0.00    1.63    0.00    0.86    0.00   93.69
02:07:11     all    0.48    0.00    2.49    0.10    0.00    1.65    0.00    0.69    0.00   94.57
02:07:12     all    0.34    0.00    2.80    0.00    0.00    1.62    0.00    1.26    0.00   93.90
02:07:13     all    0.71    0.00    2.71    0.08    0.00    2.12    0.00    1.20    0.00   93.14
02:07:14     all    1.45    0.00    2.53    0.02    0.00    1.62    0.00    1.16    0.00   93.22
02:07:15     all    0.88    0.00    2.64    0.06    0.00    1.47    0.00    0.82    0.00   94.13
02:07:16     all    0.53    0.00    2.67    0.06    0.00    1.62    0.00    0.95    0.00   94.18
02:07:17     all    0.38    0.00    2.49    0.04    0.00    1.70    0.00    1.00    0.00   94.39
02:07:18     all    0.48    0.00    2.25    0.06    0.00    1.79    0.00    1.09    0.00   94.30
02:07:19     all    0.38    0.00    2.12    0.00    0.00    1.59    0.00    0.82    0.00   95.05
02:07:20     all    0.82    0.00    2.46    0.15    0.00    1.24    0.00    0.90    0.00   94.43
02:07:21     all    0.48    0.00    2.18    0.00    0.00    1.36    0.00    0.92    0.00   95.05
02:07:22     all    0.57    0.00    2.91    0.02    0.00    1.37    0.00    2.04    0.00   93.06
02:07:23     all    1.58    0.00    3.18    0.11    0.00    2.15    0.00    2.80    0.00   90.18
02:07:24     all    1.24    0.00    3.01    0.17    0.00    1.33    0.00    2.97    0.00   91.28
02:07:25     all    0.71    0.00    2.51    0.06    0.00    1.32    0.00    0.75    0.00   94.61
02:07:26     all    0.54    0.00    2.56    0.06    0.00    1.61    0.00    0.94    0.00   94.28
02:07:27     all    0.25    0.00    2.27    0.02    0.00    1.79    0.00    0.78    0.00   94.85
02:07:28     all    0.44    0.00    2.50    0.15    0.00    1.91    0.00    1.09    0.00   93.89
02:07:29     all    0.99    0.00    2.45    0.08    0.00    1.97    0.00    0.94    0.00   93.56
02:07:30     all    6.67    0.00    3.03    0.02    0.00    2.31    0.00    1.07    0.00   86.90
02:07:31     all    0.33    0.00    2.47    0.00    0.00    1.84    0.00    0.75    0.00   94.60
02:07:32     all    1.01    0.00    2.89    0.02    0.00    1.95    0.00    1.05    0.00   93.08
02:07:33     all    0.50    0.00    2.67    0.04    0.00    1.85    0.00    1.09    0.00   93.80
02:07:34     all    0.57    0.00    2.54    0.04    0.00    2.14    0.00    1.11    0.00   93.59
02:07:35     all    0.86    0.00    2.60    0.13    0.00    2.39    0.00    1.15    0.00   92.86
02:07:36     all    0.38    0.00    2.73    0.02    0.00    1.87    0.00    1.03    0.00   93.95
02:07:37     all    0.50    0.00    2.66    0.08    0.00    1.89    0.00    1.80    0.00   93.06
02:07:38     all    0.27    0.00    2.43    0.10    0.00    1.36    0.00    0.99    0.00   94.82
02:07:39     all    0.63    0.00    2.33    0.04    0.00    1.47    0.00    0.73    0.00   94.80
02:07:40     all    0.82    0.00    2.63    0.06    0.00    1.73    0.00    0.84    0.00   93.90
02:07:41     all    0.44    0.00    2.49    0.06    0.00    1.59    0.00    0.90    0.00   94.51
02:07:42     all    0.55    0.00    2.71    0.02    0.00    1.47    0.00    1.22    0.00   94.04
02:07:43     all    0.50    0.00    2.63    0.02    0.00    1.60    0.00    1.16    0.00   94.08
02:07:44     all    1.34    0.00    2.58    0.15    0.00    1.32    0.00    1.05    0.00   93.56
02:07:45     all    0.76    0.00    2.53    0.00    0.00    1.43    0.00    0.82    0.00   94.44
02:07:46     all    0.57    0.00    2.40    0.08    0.00    1.41    0.00    1.03    0.00   94.52
02:07:47     all    0.92    0.00    2.31    0.08    0.00    1.55    0.00    0.97    0.00   94.14
02:07:48     all    0.99    0.00    2.65    0.15    0.00    1.66    0.00    2.04    0.00   92.52
02:07:49     all    0.42    0.00    2.54    0.00    0.00    1.49    0.00    0.82    0.00   94.69
02:07:50     all    1.09    0.00    2.74    0.13    0.00    1.60    0.00    0.86    0.00   93.58
02:07:51     all    0.92    0.00    2.67    0.04    0.00    1.28    0.00    1.18    0.00   93.85
02:07:52     all    0.53    0.00    2.75    0.06    0.00    1.30    0.00    1.18    0.00   94.16
02:07:53     all    0.90    0.00    3.11    0.04    0.00    1.26    0.00    1.30    0.00   93.34
02:07:54     all    0.92    0.00    2.64    0.06    0.00    1.34    0.00    1.21    0.00   93.80
02:07:55     all    0.48    0.00    2.35    0.04    0.00    1.45    0.00    0.59    0.00   95.05
02:07:56     all    0.50    0.00    2.98    0.02    0.00    1.43    0.00    2.58    0.00   92.44
02:07:57     all    0.48    0.00    2.45    0.00    0.00    1.38    0.00    0.88    0.00   94.75
02:07:58     all    1.26    0.00    2.88    0.23    0.00    1.11    0.00    1.32    0.00   93.19
02:07:59     all    0.40    0.00    2.50    0.06    0.00    1.20    0.00    1.05    0.00   94.80
02:08:00     all    1.37    0.00    2.78    0.02    0.00    1.39    0.00    0.90    0.00   93.52
02:08:01     all    1.34    0.00    2.88    0.06    0.00    1.13    0.00    0.99    0.00   93.56
02:08:02     all    0.71    0.00    2.88    0.08    0.00    1.24    0.00    2.10    0.00   92.97
02:08:03     all    0.61    0.00    2.69    0.02    0.00    1.49    0.00    1.05    0.00   94.10
02:08:04     all    0.57    0.00    2.62    0.08    0.00    1.68    0.00    0.98    0.00   94.07
02:08:05     all    0.36    0.00    2.35    0.06    0.00    1.51    0.00    0.82    0.00   94.81
02:08:06     all    0.94    0.00    2.81    0.02    0.00    1.22    0.00    0.90    0.00   94.09
02:08:07     all    1.39    0.00    2.77    0.08    0.00    1.26    0.00    0.84    0.00   93.61
02:08:08     all    0.44    0.00    2.47    0.08    0.00    1.28    0.00    1.03    0.00   94.67
02:08:09     all    0.88    0.00    0.63    0.00    0.00    0.13    0.00    1.03    0.00   97.32
02:08:10     all    0.76    0.00    0.59    0.02    0.00    0.00    0.00    1.09    0.00   97.52
02:08:11     all    0.75    0.00    0.67    0.06    0.00    0.00    0.00    1.19    0.00   97.32
02:08:12     all    0.57    0.00    0.76    0.02    0.00    0.02    0.00    1.41    0.00   97.23
02:08:13     all    0.52    0.00    0.71    0.04    0.00    0.00    0.00    1.36    0.00   97.34
02:08:14     all    0.55    0.00    0.82    0.04    0.00    0.04    0.00    2.21    0.00   96.32
02:08:15     all    1.61    0.00    0.73    0.02    0.00    0.00    0.00    1.11    0.00   96.52
02:08:16     all    0.86    0.00    0.71    0.04    0.00    0.06    0.00    1.24    0.00   97.08
02:08:17     all    0.38    0.00    0.63    0.02    0.00    0.00    0.00    1.22    0.00   97.71
02:08:18     all    0.44    0.00    0.69    0.13    0.00    0.00    0.00    1.28    0.00   97.42
02:08:19     all    0.27    0.00    0.40    0.08    0.00    0.00    0.00    0.90    0.00   98.32
02:08:20     all    0.59    0.00    0.36    0.00    0.00    0.04    0.00    0.99    0.00   98.00
02:08:21     all    0.67    0.00    0.65    0.00    0.00    0.04    0.00    0.94    0.00   97.63
02:08:22     all    0.48    0.00    0.92    0.15    0.00    0.00    0.00    1.45    0.00   97.00
02:08:23     all    1.57    0.00    1.15    0.04    0.00    0.00    0.00    1.24    0.00   96.00
02:08:24     all    0.80    0.00    0.52    0.08    0.00    0.00    0.00    1.32    0.00   97.27
02:08:25     all    0.42    0.00    0.52    0.02    0.00    0.02    0.00    0.80    0.00   98.22
02:08:26     all    0.86    0.00    0.86    0.08    0.00    0.00    0.00    2.16    0.00   95.99
02:08:27     all    0.29    0.00    0.57    0.02    0.00    0.00    0.00    1.09    0.00   98.01
02:08:28     all    0.27    0.00    0.48    0.08    0.00    0.04    0.00    1.22    0.00   97.87
02:08:29     all    0.40    0.00    0.52    0.02    0.00    0.00    0.00    1.40    0.00   97.66
02:08:30     all    0.50    0.00    0.44    0.08    0.00    0.00    0.00    1.19    0.00   97.72
02:08:31     all    1.36    0.00    0.50    0.02    0.00    0.02    0.00    0.84    0.00   97.25
02:08:32     all    0.84    0.00    0.74    0.06    0.00    0.02    0.00    1.39    0.00   96.95
02:08:33     all    0.96    0.00    0.69    0.04    0.00    0.00    0.00    1.22    0.00   97.08
02:08:34     all    0.88    0.00    0.74    0.04    0.00    0.00    0.00    1.85    0.00   96.47
02:08:35     all    0.38    0.00    0.48    0.04    0.00    0.00    0.00    0.82    0.00   98.28
02:08:36     all    0.29    0.00    0.59    0.06    0.00    0.00    0.00    1.20    0.00   97.78
02:08:37     all    0.77    0.00    0.73    0.06    0.00    0.02    0.00    0.88    0.00   97.51
02:08:38     all    0.34    0.00    0.59    0.02    0.00    0.02    0.00    1.22    0.00   97.78
02:08:39     all    1.20    0.00    2.08    0.00    0.00    0.97    0.00    1.73    0.00   94.00
02:08:40     all    0.46    0.00    2.45    0.04    0.00    1.53    0.00    1.09    0.00   94.36
02:08:41     all    0.52    0.00    2.33    0.00    0.00    1.82    0.00    0.78    0.00   94.55
02:08:42     all    0.86    0.00    2.56    0.08    0.00    1.72    0.00    1.09    0.00   93.68
02:08:43     all    0.42    0.00    2.75    0.06    0.00    1.30    0.00    1.43    0.00   94.02
02:08:44     all    0.76    0.00    2.48    0.02    0.00    1.36    0.00    1.11    0.00   94.25
02:08:45     all    0.61    0.00    2.56    0.00    0.00    1.61    0.00    0.78    0.00   94.45
02:08:46     all    0.82    0.00    2.54    0.04    0.00    1.75    0.00    1.05    0.00   93.80
02:08:47     all    0.84    0.00    2.58    0.00    0.00    1.51    0.00    1.09    0.00   93.97
02:08:48     all    0.42    0.00    2.39    0.04    0.00    0.99    0.00    0.99    0.00   95.15
02:08:49     all    0.34    0.00    2.31    0.04    0.00    1.15    0.00    1.05    0.00   95.07
02:08:50     all    0.73    0.00    2.66    0.08    0.00    1.72    0.00    1.24    0.00   93.56
02:08:51     all    1.05    0.00    2.65    0.13    0.00    1.22    0.00    2.19    0.00   92.74
02:08:52     all    0.82    0.00    2.64    0.08    0.00    1.07    0.00    1.03    0.00   94.36
02:08:53     all    1.05    0.00    2.67    0.04    0.00    0.99    0.00    1.51    0.00   93.74
02:08:54     all    0.86    0.00    2.52    0.13    0.00    1.03    0.00    1.03    0.00   94.41
02:08:55     all    0.44    0.00    2.26    0.02    0.00    1.09    0.00    0.77    0.00   95.39
02:08:56     all    0.42    0.00    2.54    0.04    0.00    1.11    0.00    2.31    0.00   93.55
02:08:57     all    0.55    0.00    2.41    0.04    0.00    1.01    0.00    0.86    0.00   95.13
02:08:58     all    0.55    0.00    2.41    0.02    0.00    0.99    0.00    0.86    0.00   95.17
02:08:59     all    0.40    0.00    2.41    0.04    0.00    0.96    0.00    0.84    0.00   95.35
02:09:00     all    0.71    0.00    2.33    0.06    0.00    1.14    0.00    0.97    0.00   94.79
02:09:01     all    0.46    0.00    2.45    0.00    0.00    1.40    0.00    0.86    0.00   94.80
02:09:02     all    2.38    0.00    3.20    0.04    0.00    1.41    0.00    1.68    0.00   91.30
02:09:03     all    0.36    0.00    2.65    0.02    0.00    1.26    0.00    1.37    0.00   94.33
02:09:04     all    0.73    0.00    2.75    0.13    0.00    1.32    0.00    1.13    0.00   93.93
02:09:05     all    0.29    0.00    2.16    0.02    0.00    1.09    0.00    0.82    0.00   95.59
02:09:06     all    0.42    0.00    2.56    0.10    0.00    1.51    0.00    0.99    0.00   94.40
02:09:07     all    1.64    0.00    3.11    0.02    0.00    1.51    0.00    1.01    0.00   92.72
02:09:08     all    0.82    0.00    2.69    0.06    0.00    1.20    0.00    1.07    0.00   94.17
02:09:09     all    0.29    0.00    2.54    0.02    0.00    1.11    0.00    1.05    0.00   94.98
02:09:10     all    1.05    0.00    2.61    0.13    0.00    1.22    0.00    1.07    0.00   93.93
02:09:11     all    0.42    0.00    2.31    0.00    0.00    1.07    0.00    0.78    0.00   95.43
02:09:12     all    0.84    0.00    2.41    0.04    0.00    1.34    0.00    0.99    0.00   94.35
02:09:13     all    0.42    0.00    2.89    0.02    0.00    1.61    0.00    1.66    0.00   93.38
02:09:14     all    0.84    0.00    2.82    0.15    0.00    1.39    0.00    1.14    0.00   93.65
02:09:15     all    0.57    0.00    2.58    0.02    0.00    1.26    0.00    1.70    0.00   93.87
02:09:16     all    1.01    0.00    2.46    0.19    0.00    1.26    0.00    1.11    0.00   93.95
02:09:17     all    0.73    0.00    2.47    0.02    0.00    1.57    0.00    1.05    0.00   94.15
02:09:18     all    0.71    0.00    2.77    0.04    0.00    1.11    0.00    0.95    0.00   94.41
02:09:19     all    0.38    0.00    2.29    0.02    0.00    1.38    0.00    0.61    0.00   95.30
02:09:20     all    0.55    0.00    2.56    0.06    0.00    1.68    0.00    1.15    0.00   94.00
